,id_batiment,nb_maisons,infra_id,infra_type,longueur,difficulty_infra
1228,E000145,1,P007111,infra_intacte,12.3144613356693,
1229,E000145,1,P007982,infra_intacte,49.956115228201,
1230,E000145,1,P000181,infra_intacte,6.18934271279126,
1231,E000145,1,P000394,infra_intacte,37.5183055134459,
1232,E000145,1,P000395,infra_intacte,61.6365018431784,
1233,E000145,1,P000334,infra_intacte,9.01673275932094,
1234,E000145,1,P000256,infra_intacte,29.4336698447574,
1235,E000145,1,P000342,infra_intacte,46.9750777540081,
1236,E000145,1,P000147,infra_intacte,8.55081737658467,
1237,E000145,1,P000149,infra_intacte,57.9812171320305,
1238,E000145,1,P005117,a_remplacer,13.2627025810985,13.2627025810985
1239,E000145,1,P008002,a_remplacer,12.5346743139761,12.5346743139761
1240,E000145,1,P008007,a_remplacer,6.84639309859005,6.84639309859005
1241,E000145,1,P007638,a_remplacer,5.10207355361142,5.10207355361142
1242,E000146,1,P007111,infra_intacte,12.3144613356693,
1243,E000146,1,P007982,infra_intacte,49.956115228201,
1244,E000146,1,P000181,infra_intacte,6.18934271279126,
1245,E000146,1,P000394,infra_intacte,37.5183055134459,
1246,E000146,1,P000395,infra_intacte,61.6365018431784,
1247,E000146,1,P000381,infra_intacte,55.0605613618661,
1248,E000146,1,P000265,infra_intacte,56.7650579166742,
1249,E000146,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1250,E000146,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1251,E000146,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1252,E000146,1,P000719,a_remplacer,10.698159350814,10.698159350814
1253,E000146,1,P000644,a_remplacer,5.79686473036686,5.79686473036686
1254,E000146,1,P007802,a_remplacer,4.65316558492902,4.65316558492902
1255,E000147,4,P007111,infra_intacte,12.3144613356693,
1256,E000147,4,P007982,infra_intacte,49.956115228201,
1257,E000147,4,P000181,infra_intacte,6.18934271279126,
1258,E000147,4,P000394,infra_intacte,37.5183055134459,
1259,E000147,4,P000290,infra_intacte,8.47672659966467,
1260,E000147,4,P000163,infra_intacte,75.17605370515,
1261,E000147,4,P000046,infra_intacte,8.30452519736441,
1262,E000147,4,P000279,infra_intacte,50.202138820988,
1263,E000147,4,P000317,infra_intacte,54.690025622208,
1264,E000147,4,P000292,infra_intacte,7.44523988901172,
1265,E000147,4,P000326,infra_intacte,53.433468257073,
1266,E000147,4,P000331,infra_intacte,38.7714051252168,
1267,E000147,4,P000349,infra_intacte,55.0142750718054,
1268,E000147,4,P000294,infra_intacte,76.9855934039614,
1269,E000147,4,P007817,infra_intacte,19.8612125378824,
1270,E000148,1,P007111,infra_intacte,12.3144613356693,
1271,E000148,1,P007982,infra_intacte,49.956115228201,
1272,E000148,1,P000181,infra_intacte,6.18934271279126,
1273,E000148,1,P000394,infra_intacte,37.5183055134459,
1274,E000148,1,P000290,infra_intacte,8.47672659966467,
1275,E000148,1,P000163,infra_intacte,75.17605370515,
1276,E000148,1,P000046,infra_intacte,8.30452519736441,
1277,E000148,1,P000279,infra_intacte,50.202138820988,
1278,E000148,1,P000317,infra_intacte,54.690025622208,
1279,E000148,1,P000292,infra_intacte,7.44523988901172,
1280,E000148,1,P000326,infra_intacte,53.433468257073,
1281,E000148,1,P000331,infra_intacte,38.7714051252168,
1282,E000148,1,P000349,infra_intacte,55.0142750718054,
1283,E000148,1,P000230,infra_intacte,11.6125393730825,
1284,E000148,1,P007128,infra_intacte,12.1046804706575,
1285,E000149,1,P007111,infra_intacte,12.3144613356693,
1286,E000149,1,P007982,infra_intacte,49.956115228201,
1287,E000149,1,P000181,infra_intacte,6.18934271279126,
1288,E000149,1,P000394,infra_intacte,37.5183055134459,
1289,E000149,1,P000290,infra_intacte,8.47672659966467,
1290,E000149,1,P000163,infra_intacte,75.17605370515,
1291,E000149,1,P000046,infra_intacte,8.30452519736441,
1292,E000149,1,P000279,infra_intacte,50.202138820988,
1293,E000149,1,P000317,infra_intacte,54.690025622208,
1294,E000149,1,P000292,infra_intacte,7.44523988901172,
1295,E000149,1,P000326,infra_intacte,53.433468257073,
1296,E000149,1,P000331,infra_intacte,38.7714051252168,
1297,E000149,1,P000349,infra_intacte,55.0142750718054,
1298,E000149,1,P000230,infra_intacte,11.6125393730825,
1299,E000149,1,P007125,infra_intacte,18.6264174951064,
1300,E000150,1,P007111,infra_intacte,12.3144613356693,
1301,E000150,1,P007982,infra_intacte,49.956115228201,
1302,E000150,1,P000181,infra_intacte,6.18934271279126,
1303,E000150,1,P000394,infra_intacte,37.5183055134459,
1304,E000150,1,P000290,infra_intacte,8.47672659966467,
1305,E000150,1,P000163,infra_intacte,75.17605370515,
1306,E000150,1,P000046,infra_intacte,8.30452519736441,
1307,E000150,1,P000279,infra_intacte,50.202138820988,
1308,E000150,1,P000317,infra_intacte,54.690025622208,
1309,E000150,1,P000292,infra_intacte,7.44523988901172,
1310,E000150,1,P000326,infra_intacte,53.433468257073,
1311,E000150,1,P000331,infra_intacte,38.7714051252168,
1312,E000150,1,P000349,infra_intacte,55.0142750718054,
1313,E000150,1,P000245,infra_intacte,19.2758060414348,
1314,E000150,1,P007314,infra_intacte,5.30603613070387,
1315,E000151,1,P007111,infra_intacte,12.3144613356693,
1316,E000151,1,P007982,infra_intacte,49.956115228201,
1317,E000151,1,P000181,infra_intacte,6.18934271279126,
1318,E000151,1,P000394,infra_intacte,37.5183055134459,
1319,E000151,1,P000290,infra_intacte,8.47672659966467,
1320,E000151,1,P000163,infra_intacte,75.17605370515,
1321,E000151,1,P000046,infra_intacte,8.30452519736441,
1322,E000151,1,P000279,infra_intacte,50.202138820988,
1323,E000151,1,P000317,infra_intacte,54.690025622208,
1324,E000151,1,P000292,infra_intacte,7.44523988901172,
1325,E000151,1,P000326,infra_intacte,53.433468257073,
1326,E000151,1,P000331,infra_intacte,38.7714051252168,
1327,E000151,1,P000349,infra_intacte,55.0142750718054,
1328,E000151,1,P000245,infra_intacte,19.2758060414348,
1329,E000151,1,P007365,infra_intacte,14.1749096571945,
1330,E000152,1,P007111,infra_intacte,12.3144613356693,
1331,E000152,1,P007982,infra_intacte,49.956115228201,
1332,E000152,1,P000181,infra_intacte,6.18934271279126,
1333,E000152,1,P000394,infra_intacte,37.5183055134459,
1334,E000152,1,P000290,infra_intacte,8.47672659966467,
1335,E000152,1,P000163,infra_intacte,75.17605370515,
1336,E000152,1,P000046,infra_intacte,8.30452519736441,
1337,E000152,1,P000279,infra_intacte,50.202138820988,
1338,E000152,1,P000317,infra_intacte,54.690025622208,
1339,E000152,1,P000292,infra_intacte,7.44523988901172,
1340,E000152,1,P000326,infra_intacte,53.433468257073,
1341,E000152,1,P000331,infra_intacte,38.7714051252168,
1342,E000152,1,P000221,infra_intacte,28.8448276636633,
1343,E000152,1,P000223,infra_intacte,22.5181255310028,
1344,E000152,1,P007196,infra_intacte,10.7220493837061,
1345,E000153,1,P007111,infra_intacte,12.3144613356693,
1346,E000153,1,P007982,infra_intacte,49.956115228201,
1347,E000153,1,P000181,infra_intacte,6.18934271279126,
1348,E000153,1,P000394,infra_intacte,37.5183055134459,
1349,E000153,1,P000290,infra_intacte,8.47672659966467,
1350,E000153,1,P000163,infra_intacte,75.17605370515,
1351,E000153,1,P000046,infra_intacte,8.30452519736441,
1352,E000153,1,P000279,infra_intacte,50.202138820988,
1353,E000153,1,P000317,infra_intacte,54.690025622208,
1354,E000153,1,P000292,infra_intacte,7.44523988901172,
1355,E000153,1,P000326,infra_intacte,53.433468257073,
1356,E000153,1,P000331,infra_intacte,38.7714051252168,
1357,E000153,1,P000221,infra_intacte,28.8448276636633,
1358,E000153,1,P000223,infra_intacte,22.5181255310028,
1359,E000153,1,P007183,infra_intacte,12.2592562055769,
1360,E000154,1,P007111,infra_intacte,12.3144613356693,
1361,E000154,1,P007982,infra_intacte,49.956115228201,
1362,E000154,1,P000181,infra_intacte,6.18934271279126,
1363,E000154,1,P000394,infra_intacte,37.5183055134459,
1364,E000154,1,P000290,infra_intacte,8.47672659966467,
1365,E000154,1,P000163,infra_intacte,75.17605370515,
1366,E000154,1,P000046,infra_intacte,8.30452519736441,
1367,E000154,1,P000279,infra_intacte,50.202138820988,
1368,E000154,1,P000317,infra_intacte,54.690025622208,
1369,E000154,1,P000292,infra_intacte,7.44523988901172,
1370,E000154,1,P007267,infra_intacte,8.3744570066883,
1371,E000155,1,P007111,infra_intacte,12.3144613356693,
1372,E000155,1,P007982,infra_intacte,49.956115228201,
1373,E000155,1,P000181,infra_intacte,6.18934271279126,
1374,E000155,1,P000394,infra_intacte,37.5183055134459,
1375,E000155,1,P000290,infra_intacte,8.47672659966467,
1376,E000155,1,P000163,infra_intacte,75.17605370515,
1377,E000155,1,P000046,infra_intacte,8.30452519736441,
1378,E000155,1,P000279,infra_intacte,50.202138820988,
1379,E000155,1,P000317,infra_intacte,54.690025622208,
1380,E000155,1,P000292,infra_intacte,7.44523988901172,
1381,E000155,1,P007327,infra_intacte,14.762997078329,
1382,E000156,1,P007111,infra_intacte,12.3144613356693,
1383,E000156,1,P007982,infra_intacte,49.956115228201,
1384,E000156,1,P000181,infra_intacte,6.18934271279126,
1385,E000156,1,P000394,infra_intacte,37.5183055134459,
1386,E000156,1,P000290,infra_intacte,8.47672659966467,
1387,E000156,1,P000163,infra_intacte,75.17605370515,
1388,E000156,1,P000046,infra_intacte,8.30452519736441,
1389,E000156,1,P000279,infra_intacte,50.202138820988,
1390,E000156,1,P000317,infra_intacte,54.690025622208,
1391,E000156,1,P000292,infra_intacte,7.44523988901172,
1392,E000156,1,P000403,infra_intacte,7.66600657135692,
1393,E000156,1,P000312,infra_intacte,26.6453504277197,
1394,E000156,1,P007160,infra_intacte,10.9105652643931,
1395,E000157,1,P007111,infra_intacte,12.3144613356693,
1396,E000157,1,P007982,infra_intacte,49.956115228201,
1397,E000157,1,P000181,infra_intacte,6.18934271279126,
1398,E000157,1,P000394,infra_intacte,37.5183055134459,
1399,E000157,1,P000290,infra_intacte,8.47672659966467,
1400,E000157,1,P000163,infra_intacte,75.17605370515,
1401,E000157,1,P000046,infra_intacte,8.30452519736441,
1402,E000157,1,P000279,infra_intacte,50.202138820988,
1403,E000157,1,P000317,infra_intacte,54.690025622208,
1404,E000157,1,P000292,infra_intacte,7.44523988901172,
1405,E000157,1,P000403,infra_intacte,7.66600657135692,
1406,E000157,1,P000166,infra_intacte,29.8293818778939,
1407,E000157,1,P007203,infra_intacte,12.7538406822388,
1408,E000158,1,P007111,infra_intacte,12.3144613356693,
1409,E000158,1,P007982,infra_intacte,49.956115228201,
1410,E000158,1,P000181,infra_intacte,6.18934271279126,
1411,E000158,1,P000394,infra_intacte,37.5183055134459,
1412,E000158,1,P000290,infra_intacte,8.47672659966467,
1413,E000158,1,P000163,infra_intacte,75.17605370515,
1414,E000158,1,P000046,infra_intacte,8.30452519736441,
1415,E000158,1,P000279,infra_intacte,50.202138820988,
1416,E000158,1,P000317,infra_intacte,54.690025622208,
1417,E000158,1,P000292,infra_intacte,7.44523988901172,
1418,E000158,1,P000403,infra_intacte,7.66600657135692,
1419,E000158,1,P000166,infra_intacte,29.8293818778939,
1420,E000158,1,P007380,infra_intacte,14.21349004723,
1421,E000159,1,P007111,infra_intacte,12.3144613356693,
1422,E000159,1,P007982,infra_intacte,49.956115228201,
1423,E000159,1,P000181,infra_intacte,6.18934271279126,
1424,E000159,1,P000394,infra_intacte,37.5183055134459,
1425,E000159,1,P000290,infra_intacte,8.47672659966467,
1426,E000159,1,P000163,infra_intacte,75.17605370515,
1427,E000159,1,P000046,infra_intacte,8.30452519736441,
1428,E000159,1,P000279,infra_intacte,50.202138820988,
1429,E000159,1,P000317,infra_intacte,54.690025622208,
1430,E000159,1,P000292,infra_intacte,7.44523988901172,
1431,E000159,1,P000403,infra_intacte,7.66600657135692,
1432,E000159,1,P000166,infra_intacte,29.8293818778939,
1433,E000159,1,P007341,infra_intacte,18.2402770510061,
1434,E000160,1,P007111,infra_intacte,12.3144613356693,
1435,E000160,1,P007982,infra_intacte,49.956115228201,
1436,E000160,1,P000181,infra_intacte,6.18934271279126,
1437,E000160,1,P000394,infra_intacte,37.5183055134459,
1438,E000160,1,P000395,infra_intacte,61.6365018431784,
1439,E000160,1,P000381,infra_intacte,55.0605613618661,
1440,E000160,1,P000265,infra_intacte,56.7650579166742,
1441,E000160,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1442,E000160,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1443,E000160,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1444,E000160,1,P000719,a_remplacer,10.698159350814,10.698159350814
1445,E000160,1,P008005,a_remplacer,8.40245186934037,8.40245186934037
1446,E000160,1,P000723,a_remplacer,13.1599422339419,13.1599422339419
1447,E000160,1,P000600,a_remplacer,9.68226549663264,9.68226549663264
1448,E000160,1,P007641,a_remplacer,6.69156313094176,6.69156313094176
1449,E000161,1,P007111,infra_intacte,12.3144613356693,
1450,E000161,1,P007982,infra_intacte,49.956115228201,
1451,E000161,1,P000181,infra_intacte,6.18934271279126,
1452,E000161,1,P000394,infra_intacte,37.5183055134459,
1453,E000161,1,P000395,infra_intacte,61.6365018431784,
1454,E000161,1,P000381,infra_intacte,55.0605613618661,
1455,E000161,1,P000265,infra_intacte,56.7650579166742,
1456,E000161,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1457,E000161,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1458,E000161,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1459,E000161,1,P000719,a_remplacer,10.698159350814,10.698159350814
1460,E000161,1,P008005,a_remplacer,8.40245186934037,8.40245186934037
1461,E000161,1,P008009,a_remplacer,25.2059107325926,25.2059107325926
1462,E000161,1,P000604,a_remplacer,4.98282106064181,4.98282106064181
1463,E000161,1,P007580,a_remplacer,8.43108274854405,8.43108274854405
1464,E000162,1,P007111,infra_intacte,12.3144613356693,
1465,E000162,1,P007982,infra_intacte,49.956115228201,
1466,E000162,1,P000181,infra_intacte,6.18934271279126,
1467,E000162,1,P000394,infra_intacte,37.5183055134459,
1468,E000162,1,P000290,infra_intacte,8.47672659966467,
1469,E000162,1,P000163,infra_intacte,75.17605370515,
1470,E000162,1,P000046,infra_intacte,8.30452519736441,
1471,E000162,1,P000279,infra_intacte,50.202138820988,
1472,E000162,1,P000317,infra_intacte,54.690025622208,
1473,E000162,1,P000292,infra_intacte,7.44523988901172,
1474,E000162,1,P000326,infra_intacte,53.433468257073,
1475,E000162,1,P000331,infra_intacte,38.7714051252168,
1476,E000162,1,P000349,infra_intacte,55.0142750718054,
1477,E000162,1,P000294,infra_intacte,76.9855934039614,
1478,E000162,1,P000400,infra_intacte,52.0263921965447,
1479,E000162,1,P007362,infra_intacte,10.8259405633274,
1480,E000163,1,P007111,infra_intacte,12.3144613356693,
1481,E000163,1,P007982,infra_intacte,49.956115228201,
1482,E000163,1,P000181,infra_intacte,6.18934271279126,
1483,E000163,1,P000394,infra_intacte,37.5183055134459,
1484,E000163,1,P000290,infra_intacte,8.47672659966467,
1485,E000163,1,P000163,infra_intacte,75.17605370515,
1486,E000163,1,P000046,infra_intacte,8.30452519736441,
1487,E000163,1,P000279,infra_intacte,50.202138820988,
1488,E000163,1,P000317,infra_intacte,54.690025622208,
1489,E000163,1,P000292,infra_intacte,7.44523988901172,
1490,E000163,1,P000326,infra_intacte,53.433468257073,
1491,E000163,1,P000331,infra_intacte,38.7714051252168,
1492,E000163,1,P000349,infra_intacte,55.0142750718054,
1493,E000163,1,P000294,infra_intacte,76.9855934039614,
1494,E000163,1,P000400,infra_intacte,52.0263921965447,
1495,E000163,1,P007364,infra_intacte,17.5499481449111,
1496,E000164,1,P007111,infra_intacte,12.3144613356693,
1497,E000164,1,P007982,infra_intacte,49.956115228201,
1498,E000164,1,P000181,infra_intacte,6.18934271279126,
1499,E000164,1,P000394,infra_intacte,37.5183055134459,
1500,E000164,1,P000290,infra_intacte,8.47672659966467,
1501,E000164,1,P000163,infra_intacte,75.17605370515,
1502,E000164,1,P000046,infra_intacte,8.30452519736441,
1503,E000164,1,P000279,infra_intacte,50.202138820988,
1504,E000164,1,P000317,infra_intacte,54.690025622208,
1505,E000164,1,P000292,infra_intacte,7.44523988901172,
1506,E000164,1,P000134,infra_intacte,40.9571235180004,
1507,E000164,1,P007299,infra_intacte,6.94861482011462,
1508,E000165,1,P007111,infra_intacte,12.3144613356693,
1509,E000165,1,P007982,infra_intacte,49.956115228201,
1510,E000165,1,P000181,infra_intacte,6.18934271279126,
1511,E000165,1,P000394,infra_intacte,37.5183055134459,
1512,E000165,1,P000290,infra_intacte,8.47672659966467,
1513,E000165,1,P000163,infra_intacte,75.17605370515,
1514,E000165,1,P000046,infra_intacte,8.30452519736441,
1515,E000165,1,P000279,infra_intacte,50.202138820988,
1516,E000165,1,P000317,infra_intacte,54.690025622208,
1517,E000165,1,P000292,infra_intacte,7.44523988901172,
1518,E000165,1,P000134,infra_intacte,40.9571235180004,
1519,E000165,1,P007391,infra_intacte,8.71882641567413,
1520,E000166,1,P007111,infra_intacte,12.3144613356693,
1521,E000166,1,P007982,infra_intacte,49.956115228201,
1522,E000166,1,P000181,infra_intacte,6.18934271279126,
1523,E000166,1,P000394,infra_intacte,37.5183055134459,
1524,E000166,1,P000290,infra_intacte,8.47672659966467,
1525,E000166,1,P000163,infra_intacte,75.17605370515,
1526,E000166,1,P000046,infra_intacte,8.30452519736441,
1527,E000166,1,P000279,infra_intacte,50.202138820988,
1528,E000166,1,P000317,infra_intacte,54.690025622208,
1529,E000166,1,P000292,infra_intacte,7.44523988901172,
1530,E000166,1,P000134,infra_intacte,40.9571235180004,
1531,E000166,1,P007268,infra_intacte,12.4676028088224,
1532,E000167,1,P007111,infra_intacte,12.3144613356693,
1533,E000167,1,P007982,infra_intacte,49.956115228201,
1534,E000167,1,P000181,infra_intacte,6.18934271279126,
1535,E000167,1,P000394,infra_intacte,37.5183055134459,
1536,E000167,1,P000290,infra_intacte,8.47672659966467,
1537,E000167,1,P000163,infra_intacte,75.17605370515,
1538,E000167,1,P000046,infra_intacte,8.30452519736441,
1539,E000167,1,P000279,infra_intacte,50.202138820988,
1540,E000167,1,P000317,infra_intacte,54.690025622208,
1541,E000167,1,P000292,infra_intacte,7.44523988901172,
1542,E000167,1,P000134,infra_intacte,40.9571235180004,
1543,E000167,1,P007374,infra_intacte,13.9551474339376,
1544,E000168,1,P007111,infra_intacte,12.3144613356693,
1545,E000168,1,P007982,infra_intacte,49.956115228201,
1546,E000168,1,P000181,infra_intacte,6.18934271279126,
1547,E000168,1,P000394,infra_intacte,37.5183055134459,
1548,E000168,1,P000290,infra_intacte,8.47672659966467,
1549,E000168,1,P000163,infra_intacte,75.17605370515,
1550,E000168,1,P000046,infra_intacte,8.30452519736441,
1551,E000168,1,P000279,infra_intacte,50.202138820988,
1552,E000168,1,P000317,infra_intacte,54.690025622208,
1553,E000168,1,P000292,infra_intacte,7.44523988901172,
1554,E000168,1,P000134,infra_intacte,40.9571235180004,
1555,E000168,1,P007194,infra_intacte,15.0035846001737,
1556,E000169,1,P007111,infra_intacte,12.3144613356693,
1557,E000169,1,P007982,infra_intacte,49.956115228201,
1558,E000169,1,P000181,infra_intacte,6.18934271279126,
1559,E000169,1,P000394,infra_intacte,37.5183055134459,
1560,E000169,1,P000290,infra_intacte,8.47672659966467,
1561,E000169,1,P000163,infra_intacte,75.17605370515,
1562,E000169,1,P000046,infra_intacte,8.30452519736441,
1563,E000169,1,P000279,infra_intacte,50.202138820988,
1564,E000169,1,P000317,infra_intacte,54.690025622208,
1565,E000169,1,P000292,infra_intacte,7.44523988901172,
1566,E000169,1,P000134,infra_intacte,40.9571235180004,
1567,E000169,1,P007155,infra_intacte,15.2564812282,
1568,E000170,1,P007111,infra_intacte,12.3144613356693,
1569,E000170,1,P007982,infra_intacte,49.956115228201,
1570,E000170,1,P000181,infra_intacte,6.18934271279126,
1571,E000170,1,P000394,infra_intacte,37.5183055134459,
1572,E000170,1,P000290,infra_intacte,8.47672659966467,
1573,E000170,1,P000163,infra_intacte,75.17605370515,
1574,E000170,1,P000046,infra_intacte,8.30452519736441,
1575,E000170,1,P000279,infra_intacte,50.202138820988,
1576,E000170,1,P000317,infra_intacte,54.690025622208,
1577,E000170,1,P000292,infra_intacte,7.44523988901172,
1578,E000170,1,P000134,infra_intacte,40.9571235180004,
1579,E000170,1,P007356,infra_intacte,17.2796728404031,
1580,E000171,1,P007111,infra_intacte,12.3144613356693,
1581,E000171,1,P007982,infra_intacte,49.956115228201,
1582,E000171,1,P000181,infra_intacte,6.18934271279126,
1583,E000171,1,P000394,infra_intacte,37.5183055134459,
1584,E000171,1,P000290,infra_intacte,8.47672659966467,
1585,E000171,1,P000163,infra_intacte,75.17605370515,
1586,E000171,1,P000046,infra_intacte,8.30452519736441,
1587,E000171,1,P000279,infra_intacte,50.202138820988,
1588,E000171,1,P000317,infra_intacte,54.690025622208,
1589,E000171,1,P000292,infra_intacte,7.44523988901172,
1590,E000171,1,P000134,infra_intacte,40.9571235180004,
1591,E000171,1,P007303,infra_intacte,18.0641648189578,
1592,E000172,1,P007111,infra_intacte,12.3144613356693,
1593,E000172,1,P007982,infra_intacte,49.956115228201,
1594,E000172,1,P000181,infra_intacte,6.18934271279126,
1595,E000172,1,P000394,infra_intacte,37.5183055134459,
1596,E000172,1,P000290,infra_intacte,8.47672659966467,
1597,E000172,1,P000163,infra_intacte,75.17605370515,
1598,E000172,1,P000046,infra_intacte,8.30452519736441,
1599,E000172,1,P000279,infra_intacte,50.202138820988,
1600,E000172,1,P000317,infra_intacte,54.690025622208,
1601,E000172,1,P000292,infra_intacte,7.44523988901172,
1602,E000172,1,P000403,infra_intacte,7.66600657135692,
1603,E000172,1,P000312,infra_intacte,26.6453504277197,
1604,E000172,1,P000145,infra_intacte,17.5253900789815,
1605,E000172,1,P007330,infra_intacte,9.31043400152026,
1606,E000173,1,P007111,infra_intacte,12.3144613356693,
1607,E000173,1,P007982,infra_intacte,49.956115228201,
1608,E000173,1,P000181,infra_intacte,6.18934271279126,
1609,E000173,1,P000394,infra_intacte,37.5183055134459,
1610,E000173,1,P000290,infra_intacte,8.47672659966467,
1611,E000173,1,P000163,infra_intacte,75.17605370515,
1612,E000173,1,P000046,infra_intacte,8.30452519736441,
1613,E000173,1,P000279,infra_intacte,50.202138820988,
1614,E000173,1,P000317,infra_intacte,54.690025622208,
1615,E000173,1,P000292,infra_intacte,7.44523988901172,
1616,E000173,1,P000403,infra_intacte,7.66600657135692,
1617,E000173,1,P000312,infra_intacte,26.6453504277197,
1618,E000173,1,P000145,infra_intacte,17.5253900789815,
1619,E000173,1,P007292,infra_intacte,16.2354237951473,
1620,E000174,1,P007111,infra_intacte,12.3144613356693,
1621,E000174,1,P007982,infra_intacte,49.956115228201,
1622,E000174,1,P000181,infra_intacte,6.18934271279126,
1623,E000174,1,P000394,infra_intacte,37.5183055134459,
1624,E000174,1,P000395,infra_intacte,61.6365018431784,
1625,E000174,1,P000381,infra_intacte,55.0605613618661,
1626,E000174,1,P000265,infra_intacte,56.7650579166742,
1627,E000174,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1628,E000174,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1629,E000174,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1630,E000174,1,P000719,a_remplacer,10.698159350814,10.698159350814
1631,E000174,1,P008005,a_remplacer,8.40245186934037,8.40245186934037
1632,E000174,1,P000723,a_remplacer,13.1599422339419,13.1599422339419
1633,E000174,1,P008008,a_remplacer,34.1154172411379,34.1154172411379
1634,E000174,1,P008021,a_remplacer,14.9117118858221,14.9117118858221
1635,E000174,1,P007785,a_remplacer,8.13675729756796,8.13675729756796
1636,E000175,1,P007111,infra_intacte,12.3144613356693,
1637,E000175,1,P007982,infra_intacte,49.956115228201,
1638,E000175,1,P000181,infra_intacte,6.18934271279126,
1639,E000175,1,P000394,infra_intacte,37.5183055134459,
1640,E000175,1,P000395,infra_intacte,61.6365018431784,
1641,E000175,1,P000381,infra_intacte,55.0605613618661,
1642,E000175,1,P000265,infra_intacte,56.7650579166742,
1643,E000175,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1644,E000175,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1645,E000175,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1646,E000175,1,P000719,a_remplacer,10.698159350814,10.698159350814
1647,E000175,1,P008005,a_remplacer,8.40245186934037,8.40245186934037
1648,E000175,1,P000723,a_remplacer,13.1599422339419,13.1599422339419
1649,E000175,1,P008008,a_remplacer,34.1154172411379,34.1154172411379
1650,E000175,1,P008022,a_remplacer,34.8372572653182,34.8372572653182
1651,E000175,1,P007595,a_remplacer,10.0082136912815,10.0082136912815
1652,E000176,1,P007111,infra_intacte,12.3144613356693,
1653,E000176,1,P007982,infra_intacte,49.956115228201,
1654,E000176,1,P000181,infra_intacte,6.18934271279126,
1655,E000176,1,P000394,infra_intacte,37.5183055134459,
1656,E000176,1,P000395,infra_intacte,61.6365018431784,
1657,E000176,1,P000381,infra_intacte,55.0605613618661,
1658,E000176,1,P000265,infra_intacte,56.7650579166742,
1659,E000176,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1660,E000176,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1661,E000176,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1662,E000176,1,P000719,a_remplacer,10.698159350814,10.698159350814
1663,E000176,1,P008005,a_remplacer,8.40245186934037,8.40245186934037
1664,E000176,1,P008009,a_remplacer,25.2059107325926,25.2059107325926
1665,E000176,1,P008015,a_remplacer,34.6108377868067,34.6108377868067
1666,E000176,1,P008023,a_remplacer,11.2796548571624,11.2796548571624
1667,E000176,1,P007562,a_remplacer,10.7507961303452,10.7507961303452
1668,E000177,1,P007111,infra_intacte,12.3144613356693,
1669,E000177,1,P007982,infra_intacte,49.956115228201,
1670,E000177,1,P000181,infra_intacte,6.18934271279126,
1671,E000177,1,P000394,infra_intacte,37.5183055134459,
1672,E000177,1,P000395,infra_intacte,61.6365018431784,
1673,E000177,1,P000381,infra_intacte,55.0605613618661,
1674,E000177,1,P000265,infra_intacte,56.7650579166742,
1675,E000177,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1676,E000177,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1677,E000177,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1678,E000177,1,P000719,a_remplacer,10.698159350814,10.698159350814
1679,E000177,1,P008005,a_remplacer,8.40245186934037,8.40245186934037
1680,E000177,1,P008009,a_remplacer,25.2059107325926,25.2059107325926
1681,E000177,1,P008015,a_remplacer,34.6108377868067,34.6108377868067
1682,E000177,1,P008024,a_remplacer,18.3100645954404,18.3100645954404
1683,E000177,1,P007566,a_remplacer,6.60727277655205,6.60727277655205
1684,E000178,1,P007111,infra_intacte,12.3144613356693,
1685,E000178,1,P007982,infra_intacte,49.956115228201,
1686,E000178,1,P000181,infra_intacte,6.18934271279126,
1687,E000178,1,P000394,infra_intacte,37.5183055134459,
1688,E000178,1,P000395,infra_intacte,61.6365018431784,
1689,E000178,1,P000381,infra_intacte,55.0605613618661,
1690,E000178,1,P000265,infra_intacte,56.7650579166742,
1691,E000178,1,P005100,a_remplacer,6.25975675306654,6.25975675306654
1692,E000178,1,P000732,a_remplacer,10.7871386086093,10.7871386086093
1693,E000178,1,P008001,a_remplacer,9.80181343246892,9.80181343246892
1694,E000178,1,P000719,a_remplacer,10.698159350814,10.698159350814
1695,E000178,1,P008003,a_remplacer,16.9947899061457,16.9947899061457
1696,E000178,1,P008004,a_remplacer,4.2679056836056,4.2679056836056
